               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 729,            0.019311,           0.0073641,                   0,             0.97741,               0.973,             0.98534,             0.80887,            0.017874,            0.006467,                   0,           0.0033737,           0.0033737,           0.0033737
                 730,            0.020429,            0.007973,                   0,             0.98182,              0.9715,             0.98615,             0.81048,            0.017701,           0.0063995,                   0,           0.0033642,           0.0033642,           0.0033642
                 731,            0.020451,           0.0074179,                   0,             0.98616,             0.96852,             0.98599,             0.81413,            0.017658,           0.0063701,                   0,           0.0033548,           0.0033548,           0.0033548
                 732,            0.020509,           0.0070482,                   0,             0.98333,             0.97285,             0.98669,             0.81499,            0.017691,           0.0063543,                   0,           0.0033453,           0.0033453,           0.0033453
                 733,            0.020621,           0.0076538,                   0,             0.98761,             0.97001,             0.98669,             0.81098,            0.017726,           0.0063805,                   0,            0.003336,            0.003336,            0.003336
                 734,            0.020445,           0.0073013,                   0,              0.9863,             0.97141,             0.98606,             0.81363,            0.017588,            0.006351,                   0,           0.0033266,           0.0033266,           0.0033266
                 735,            0.019165,           0.0073194,                   0,             0.98328,             0.96998,             0.98657,             0.81549,            0.017535,           0.0063985,                   0,           0.0033173,           0.0033173,           0.0033173
                 736,            0.019626,           0.0069856,                   0,             0.98179,             0.97001,             0.98674,              0.8142,            0.017638,           0.0064517,                   0,           0.0033079,           0.0033079,           0.0033079
                 737,             0.02092,           0.0074514,                   0,              0.9818,             0.97451,             0.98754,             0.81396,            0.017659,           0.0064215,                   0,           0.0032987,           0.0032987,           0.0032987
                 738,            0.019378,           0.0073796,                   0,             0.98336,             0.97451,              0.9877,             0.81331,            0.017682,           0.0064035,                   0,           0.0032894,           0.0032894,           0.0032894
                 739,            0.019627,           0.0071597,                   0,             0.98033,             0.97151,             0.98743,             0.81678,            0.017629,           0.0063522,                   0,           0.0032802,           0.0032802,           0.0032802
                 740,            0.019668,           0.0068445,                   0,             0.98336,             0.97445,             0.98715,             0.81815,            0.017491,            0.006324,                   0,            0.003271,            0.003271,            0.003271
                 741,            0.019592,           0.0072379,                   0,             0.98193,             0.97748,             0.98725,             0.81806,            0.017442,           0.0063289,                   0,           0.0032618,           0.0032618,           0.0032618
                 742,            0.019233,           0.0072268,                   0,             0.98036,             0.97301,             0.98515,             0.81968,            0.017475,           0.0063429,                   0,           0.0032527,           0.0032527,           0.0032527
                 743,            0.020081,           0.0077537,                   0,             0.98338,             0.97594,             0.98767,             0.81573,            0.017493,           0.0063692,                   0,           0.0032435,           0.0032435,           0.0032435
                 744,             0.02018,           0.0073491,                   0,             0.98185,             0.97451,             0.98654,             0.81833,            0.017508,           0.0063573,                   0,           0.0032345,           0.0032345,           0.0032345
                 745,            0.019155,           0.0066368,                   0,             0.98187,             0.97451,             0.98654,             0.81795,            0.017435,           0.0063733,                   0,           0.0032254,           0.0032254,           0.0032254
                 746,            0.020312,           0.0076807,                   0,             0.98193,             0.97751,             0.98783,             0.81724,            0.017468,           0.0063854,                   0,           0.0032163,           0.0032163,           0.0032163
                 747,            0.020013,           0.0072552,                   0,             0.98485,             0.97447,             0.98677,             0.81815,            0.017489,           0.0064041,                   0,           0.0032073,           0.0032073,           0.0032073
                 748,            0.018862,           0.0073288,                   0,             0.98328,             0.96994,             0.98504,             0.81742,            0.017513,           0.0064051,                   0,           0.0031984,           0.0031984,           0.0031984
                 749,            0.020606,           0.0073451,                   0,              0.9862,             0.96552,             0.98398,             0.81889,            0.017469,           0.0063598,                   0,           0.0031894,           0.0031894,           0.0031894
                 750,            0.019694,           0.0072436,                   0,             0.98466,             0.96402,             0.97805,             0.81669,            0.017438,           0.0063164,                   0,           0.0031805,           0.0031805,           0.0031805
                 751,            0.019134,           0.0071988,                   0,             0.98777,             0.96843,             0.98419,             0.81361,            0.017445,           0.0063285,                   0,           0.0031716,           0.0031716,           0.0031716
                 752,            0.019577,           0.0070569,                   0,             0.98922,             0.96852,              0.9861,             0.81561,            0.017439,           0.0063287,                   0,           0.0031627,           0.0031627,           0.0031627
                 753,            0.019875,           0.0074414,                   0,             0.99225,             0.96702,             0.98559,             0.81397,            0.017449,            0.006326,                   0,           0.0031539,           0.0031539,           0.0031539
                 754,            0.020311,           0.0074383,                   0,             0.98773,             0.96545,             0.98356,             0.81465,            0.017453,           0.0063048,                   0,            0.003145,            0.003145,            0.003145
                 755,            0.019756,           0.0070388,                   0,             0.98754,             0.96402,             0.98438,             0.81466,            0.017469,           0.0062939,                   0,           0.0031363,           0.0031363,           0.0031363
                 756,            0.020566,           0.0072606,                   0,             0.98617,             0.96236,             0.98066,             0.81703,            0.017404,           0.0062476,                   0,           0.0031275,           0.0031275,           0.0031275
                 757,            0.019456,           0.0078464,                   0,             0.98321,             0.96546,             0.97836,             0.81904,            0.017383,           0.0062226,                   0,           0.0031188,           0.0031188,           0.0031188
                 758,            0.019516,            0.007276,                   0,             0.98619,             0.96552,             0.97993,             0.81746,            0.017422,            0.006255,                   0,           0.0031101,           0.0031101,           0.0031101
                 759,            0.020301,           0.0070023,                   0,             0.98771,             0.96552,             0.98007,             0.81894,             0.01746,           0.0062556,                   0,           0.0031014,           0.0031014,           0.0031014
                 760,            0.020865,           0.0077502,                   0,             0.98775,             0.96696,              0.9836,             0.81598,            0.017594,           0.0063034,                   0,           0.0030927,           0.0030927,           0.0030927
                 761,            0.019506,           0.0071416,                   0,             0.98473,             0.96698,             0.98352,             0.81909,            0.017617,           0.0063298,                   0,           0.0030841,           0.0030841,           0.0030841
                 762,            0.019086,            0.006927,                   0,             0.98769,             0.96402,             0.97844,             0.81733,             0.01758,           0.0063287,                   0,           0.0030755,           0.0030755,           0.0030755
                 763,            0.019529,           0.0073407,                   0,             0.98173,             0.96702,             0.97778,              0.8202,            0.017501,           0.0063047,                   0,            0.003067,            0.003067,            0.003067
                 764,            0.020226,            0.007714,                   0,             0.98466,              0.9624,             0.97831,             0.82196,            0.017594,           0.0062954,                   0,           0.0030584,           0.0030584,           0.0030584
                 765,            0.018703,            0.007238,                   0,             0.98771,             0.96401,             0.97834,             0.81857,            0.017635,           0.0062958,                   0,           0.0030499,           0.0030499,           0.0030499
                 766,            0.019362,           0.0070998,                   0,              0.9877,             0.96552,             0.98048,              0.8189,            0.017578,           0.0062958,                   0,           0.0030415,           0.0030415,           0.0030415
                 767,            0.019625,           0.0073074,                   0,             0.98622,             0.96551,             0.98322,             0.81797,            0.017556,           0.0062921,                   0,            0.003033,            0.003033,            0.003033
                 768,             0.02012,           0.0072507,                   0,             0.98773,             0.96544,             0.98356,              0.8188,            0.017541,           0.0063285,                   0,           0.0030246,           0.0030246,           0.0030246
                 769,            0.019726,           0.0072632,                   0,             0.98922,             0.96402,             0.98353,             0.81715,            0.017503,           0.0063261,                   0,           0.0030162,           0.0030162,           0.0030162
                 770,            0.019248,           0.0072191,                   0,             0.98916,             0.96102,             0.98101,             0.81733,            0.017578,           0.0063454,                   0,           0.0030079,           0.0030079,           0.0030079
                 771,            0.019924,           0.0079586,                   0,             0.99075,             0.96398,             0.98499,             0.81367,            0.017578,            0.006319,                   0,           0.0029996,           0.0029996,           0.0029996
                 772,            0.020507,           0.0072065,                   0,             0.98326,             0.96851,             0.98576,             0.81317,            0.017538,           0.0063007,                   0,           0.0029913,           0.0029913,           0.0029913
                 773,            0.019212,            0.007217,                   0,             0.98473,             0.96699,             0.98484,             0.81388,             0.01745,           0.0062504,                   0,            0.002983,            0.002983,            0.002983
                 774,            0.020097,           0.0073315,                   0,             0.98621,             0.97001,             0.98534,             0.81901,            0.017489,            0.006235,                   0,           0.0029748,           0.0029748,           0.0029748
                 775,            0.021053,           0.0074459,                   0,              0.9877,             0.96336,             0.98085,             0.81661,            0.017508,           0.0062195,                   0,           0.0029666,           0.0029666,           0.0029666
                 776,             0.02072,           0.0070876,                   0,             0.99074,             0.96251,             0.98411,             0.81291,            0.017648,           0.0063033,                   0,           0.0029584,           0.0029584,           0.0029584
                 777,            0.019012,            0.006729,                   0,             0.98617,             0.96237,             0.98038,             0.81301,              0.0177,           0.0063127,                   0,           0.0029502,           0.0029502,           0.0029502
                 778,            0.020519,           0.0073736,                   0,             0.98317,             0.96552,             0.98395,             0.81703,            0.017678,           0.0062633,                   0,           0.0029421,           0.0029421,           0.0029421
                 779,            0.019323,           0.0065959,                   0,             0.98169,             0.96552,             0.97858,             0.81254,            0.017669,           0.0062332,                   0,            0.002934,            0.002934,            0.002934
                 780,            0.020926,           0.0074677,                   0,             0.98173,             0.96696,             0.98065,             0.81261,            0.017587,           0.0062082,                   0,            0.002926,            0.002926,            0.002926
                 781,            0.020995,           0.0072781,                   0,             0.98476,              0.9685,             0.98508,             0.81397,            0.017588,           0.0062242,                   0,           0.0029179,           0.0029179,           0.0029179
                 782,            0.019541,           0.0064318,                   0,             0.98472,             0.96702,             0.98145,             0.81065,            0.017521,            0.006204,                   0,             0.00291,             0.00291,             0.00291
                 783,            0.019239,           0.0069226,                   0,             0.98622,             0.96852,             0.98409,             0.81282,            0.017588,           0.0062252,                   0,            0.002902,            0.002902,            0.002902
                 784,            0.019011,           0.0064177,                   0,             0.98468,             0.96702,             0.98547,             0.81074,            0.017683,           0.0062411,                   0,           0.0028941,           0.0028941,           0.0028941
                 785,            0.018577,           0.0074939,                   0,             0.98039,             0.97451,             0.98549,             0.81274,            0.017676,            0.006237,                   0,           0.0028862,           0.0028862,           0.0028862
                 786,            0.019337,           0.0076429,                   0,             0.98181,             0.97301,             0.98392,             0.80932,            0.017669,           0.0062347,                   0,           0.0028783,           0.0028783,           0.0028783
                 787,            0.020217,           0.0076259,                   0,             0.98557,             0.97001,             0.98355,             0.81409,            0.017754,            0.006257,                   0,           0.0028704,           0.0028704,           0.0028704
                 788,            0.018833,           0.0069938,                   0,             0.98634,              0.9745,             0.98585,             0.81244,            0.017694,           0.0062594,                   0,           0.0028626,           0.0028626,           0.0028626
                 789,            0.019341,           0.0072471,                   0,             0.98336,             0.97451,             0.98435,             0.81498,            0.017675,           0.0062621,                   0,           0.0028548,           0.0028548,           0.0028548
                 790,            0.019745,           0.0072445,                   0,             0.98487,               0.976,             0.98509,             0.81749,            0.017663,           0.0062494,                   0,           0.0028471,           0.0028471,           0.0028471
                 791,            0.021324,            0.007271,                   0,              0.9833,             0.97301,             0.97911,             0.81485,            0.017711,           0.0062433,                   0,           0.0028394,           0.0028394,           0.0028394
                 792,            0.020775,            0.007759,                   0,             0.97721,             0.96552,             0.97625,             0.81864,              0.0176,           0.0062221,                   0,           0.0028317,           0.0028317,           0.0028317
                 793,            0.019304,           0.0068516,                   0,             0.98476,             0.97001,             0.97874,             0.81767,            0.017556,           0.0062253,                   0,            0.002824,            0.002824,            0.002824
                 794,            0.019729,           0.0071746,                   0,             0.98621,             0.96852,             0.98088,             0.81697,            0.017495,           0.0062172,                   0,           0.0028164,           0.0028164,           0.0028164
                 795,             0.01926,            0.007564,                   0,              0.9893,             0.97151,             0.98561,             0.81624,            0.017509,           0.0062509,                   0,           0.0028088,           0.0028088,           0.0028088
                 796,            0.019659,           0.0073702,                   0,             0.98778,             0.97151,             0.98556,             0.81612,            0.017568,            0.006285,                   0,           0.0028013,           0.0028013,           0.0028013
                 797,            0.019217,            0.007281,                   0,             0.98632,             0.97301,             0.98701,             0.81692,            0.017521,           0.0062601,                   0,           0.0027937,           0.0027937,           0.0027937
                 798,            0.019711,           0.0067552,                   0,             0.98476,             0.96849,             0.98506,             0.81754,            0.017486,           0.0062375,                   0,           0.0027862,           0.0027862,           0.0027862
                 799,             0.01846,           0.0065994,                   0,             0.98626,             0.97001,             0.98623,             0.82136,            0.017437,           0.0062003,                   0,           0.0027788,           0.0027788,           0.0027788
                 800,             0.02148,           0.0077431,                   0,             0.98907,             0.96252,             0.98579,             0.81865,            0.017388,           0.0061764,                   0,           0.0027713,           0.0027713,           0.0027713
                 801,            0.018783,           0.0073707,                   0,             0.98324,             0.96852,             0.98502,             0.81906,            0.017442,           0.0061809,                   0,           0.0027639,           0.0027639,           0.0027639
                 802,            0.019568,           0.0068445,                   0,             0.98483,               0.973,             0.98723,             0.82017,            0.017394,           0.0061578,                   0,           0.0027566,           0.0027566,           0.0027566
                 803,            0.019718,            0.007213,                   0,             0.98182,             0.97301,             0.98639,             0.81879,            0.017302,           0.0061252,                   0,           0.0027492,           0.0027492,           0.0027492
                 804,            0.018428,           0.0069692,                   0,             0.98031,             0.97151,             0.98424,             0.82045,            0.017279,           0.0061267,                   0,           0.0027419,           0.0027419,           0.0027419
                 805,            0.019069,           0.0071382,                   0,             0.97884,             0.97151,             0.98419,             0.82291,            0.017239,            0.006106,                   0,           0.0027346,           0.0027346,           0.0027346
                 806,            0.018243,           0.0070384,                   0,             0.98176,             0.96836,             0.97966,             0.82006,            0.017283,           0.0061146,                   0,           0.0027274,           0.0027274,           0.0027274
                 807,            0.018646,           0.0069871,                   0,             0.98477,             0.97151,             0.98208,             0.82098,             0.01733,           0.0061014,                   0,           0.0027202,           0.0027202,           0.0027202
                 808,              0.0189,           0.0075126,                   0,             0.98021,             0.97151,             0.98189,             0.82166,            0.017397,           0.0060905,                   0,            0.002713,            0.002713,            0.002713
                 809,            0.017718,           0.0066514,                   0,             0.98033,             0.97151,              0.9813,             0.81907,            0.017301,           0.0060542,                   0,           0.0027059,           0.0027059,           0.0027059
                 810,            0.018228,           0.0071395,                   0,             0.98328,             0.96991,             0.98086,             0.82344,            0.017129,           0.0060512,                   0,           0.0026988,           0.0026988,           0.0026988
                 811,            0.019939,           0.0073313,                   0,             0.98028,             0.97001,             0.98222,             0.82537,            0.017096,           0.0060508,                   0,           0.0026917,           0.0026917,           0.0026917
                 812,            0.019171,           0.0069194,                   0,             0.97883,             0.97301,             0.98165,             0.82597,            0.017133,           0.0060445,                   0,           0.0026846,           0.0026846,           0.0026846
                 813,            0.018375,           0.0069795,                   0,             0.98189,             0.97601,             0.98509,             0.82328,            0.017117,           0.0060615,                   0,           0.0026776,           0.0026776,           0.0026776
                 814,            0.019464,           0.0070656,                   0,             0.98338,             0.97599,             0.98517,             0.82454,            0.017136,           0.0060826,                   0,           0.0026706,           0.0026706,           0.0026706
                 815,            0.019315,           0.0072577,                   0,             0.98335,             0.97451,             0.98587,             0.81736,            0.017185,           0.0061327,                   0,           0.0026637,           0.0026637,           0.0026637
                 816,             0.01873,            0.006771,                   0,             0.98336,              0.9745,             0.98585,             0.82197,            0.017192,           0.0061622,                   0,           0.0026568,           0.0026568,           0.0026568
                 817,            0.019207,           0.0073981,                   0,             0.98333,               0.973,             0.98568,             0.82014,            0.017209,           0.0061962,                   0,           0.0026499,           0.0026499,           0.0026499
                 818,            0.019693,           0.0072236,                   0,              0.9788,             0.97151,             0.98434,             0.82041,            0.017135,           0.0061734,                   0,            0.002643,            0.002643,            0.002643
                 819,            0.019537,           0.0072865,                   0,              0.9803,             0.97151,             0.98215,             0.82375,             0.01708,           0.0061584,                   0,           0.0026362,           0.0026362,           0.0026362
                 820,            0.018837,           0.0069444,                   0,             0.99075,             0.96384,             0.98532,             0.82401,            0.016936,           0.0061272,                   0,           0.0026294,           0.0026294,           0.0026294
                 821,            0.019266,           0.0068156,                   0,              0.9818,             0.97151,              0.9845,             0.82735,             0.01693,           0.0061122,                   0,           0.0026227,           0.0026227,           0.0026227
                 822,            0.020601,           0.0076246,                   0,             0.98036,             0.97301,             0.98542,             0.82621,            0.016973,           0.0060988,                   0,            0.002616,            0.002616,            0.002616
                 823,            0.021059,           0.0077027,                   0,             0.98772,             0.96702,             0.98593,             0.82677,            0.016993,           0.0060886,                   0,           0.0026093,           0.0026093,           0.0026093
                 824,            0.019158,           0.0070966,                   0,             0.98628,             0.96995,             0.98506,             0.82537,            0.016978,           0.0061048,                   0,           0.0026026,           0.0026026,           0.0026026
                 825,            0.020458,           0.0072606,                   0,              0.9893,             0.96996,             0.98573,             0.82802,            0.016942,           0.0060739,                   0,            0.002596,            0.002596,            0.002596
                 826,            0.019781,           0.0074231,                   0,             0.98779,             0.96995,             0.98225,             0.82593,            0.016921,           0.0061344,                   0,           0.0025894,           0.0025894,           0.0025894
                 827,            0.019106,           0.0070031,                   0,             0.98478,             0.96993,             0.98028,             0.82482,            0.016829,           0.0061445,                   0,           0.0025829,           0.0025829,           0.0025829
                 828,            0.019307,           0.0071404,                   0,             0.98467,             0.96552,             0.98614,             0.82384,            0.016825,            0.006137,                   0,           0.0025764,           0.0025764,           0.0025764
                 829,             0.01818,           0.0068741,                   0,             0.98926,             0.96701,              0.9858,             0.82591,            0.016856,           0.0061159,                   0,           0.0025699,           0.0025699,           0.0025699
                 830,            0.019186,           0.0073224,                   0,             0.98618,             0.96702,             0.98643,             0.82265,            0.016922,            0.006151,                   0,           0.0025634,           0.0025634,           0.0025634
                 831,            0.020007,           0.0071004,                   0,             0.99382,             0.96394,             0.98441,               0.825,             0.01691,           0.0061688,                   0,            0.002557,            0.002557,            0.002557
                 832,            0.019236,           0.0069981,                   0,              0.9923,             0.96702,             0.98525,             0.82473,            0.016955,           0.0061384,                   0,           0.0025507,           0.0025507,           0.0025507
                 833,            0.020286,            0.007365,                   0,             0.99376,             0.96552,             0.98533,             0.82622,             0.01694,           0.0061114,                   0,           0.0025443,           0.0025443,           0.0025443
                 834,            0.019238,           0.0073236,                   0,             0.99379,             0.96552,             0.98533,             0.82376,            0.017034,           0.0061609,                   0,            0.002538,            0.002538,            0.002538
                 835,            0.018335,            0.006356,                   0,              0.9923,             0.96548,             0.98534,             0.82032,            0.017133,             0.00621,                   0,           0.0025317,           0.0025317,           0.0025317
                 836,            0.019175,           0.0072889,                   0,             0.98478,             0.97151,             0.98397,             0.81898,            0.017149,           0.0062133,                   0,           0.0025255,           0.0025255,           0.0025255
                 837,             0.01684,           0.0062584,                   0,             0.98621,             0.96552,             0.97754,             0.82122,            0.017093,           0.0061386,                   0,           0.0025193,           0.0025193,           0.0025193
                 838,            0.019278,           0.0071388,                   0,             0.98926,              0.9668,             0.97837,             0.82163,            0.017067,           0.0061221,                   0,           0.0025131,           0.0025131,           0.0025131
                 839,            0.019668,           0.0076764,                   0,             0.98179,             0.97151,             0.97844,             0.81881,            0.017035,           0.0061443,                   0,            0.002507,            0.002507,            0.002507
                 840,             0.01873,            0.006979,                   0,              0.9832,             0.97151,             0.97842,             0.81976,            0.017003,           0.0061185,                   0,           0.0025008,           0.0025008,           0.0025008
                 841,            0.019133,           0.0071133,                   0,             0.98473,             0.96852,              0.9791,             0.82118,            0.017047,           0.0061367,                   0,           0.0024948,           0.0024948,           0.0024948
                 842,            0.018512,            0.006673,                   0,             0.98628,             0.97001,              0.9792,              0.8227,            0.017042,            0.006134,                   0,           0.0024887,           0.0024887,           0.0024887
                 843,            0.017855,           0.0071505,                   0,             0.98483,             0.97451,             0.98439,             0.82351,            0.016964,           0.0061543,                   0,           0.0024827,           0.0024827,           0.0024827
                 844,            0.018712,           0.0068134,                   0,             0.98632,             0.97451,             0.98444,              0.8241,            0.016887,           0.0061437,                   0,           0.0024768,           0.0024768,           0.0024768
                 845,               0.019,           0.0071349,                   0,              0.9878,             0.97149,             0.98353,             0.82025,            0.016924,            0.006153,                   0,           0.0024708,           0.0024708,           0.0024708
                 846,            0.019287,           0.0071421,                   0,              0.9878,              0.9715,             0.98346,             0.81934,            0.016949,           0.0061522,                   0,           0.0024649,           0.0024649,           0.0024649
                 847,             0.01921,           0.0071608,                   0,             0.98331,             0.97151,             0.97912,             0.81634,            0.016981,           0.0061223,                   0,           0.0024591,           0.0024591,           0.0024591
                 848,             0.01913,           0.0074387,                   0,             0.98625,             0.97151,             0.98416,             0.81898,            0.016953,           0.0061217,                   0,           0.0024532,           0.0024532,           0.0024532
                 849,            0.019497,           0.0069082,                   0,             0.98475,             0.97001,                0.98,             0.82275,            0.016898,           0.0060984,                   0,           0.0024475,           0.0024475,           0.0024475
                 850,            0.017711,           0.0067795,                   0,              0.9832,             0.97001,             0.97997,             0.82325,            0.016891,           0.0060975,                   0,           0.0024417,           0.0024417,           0.0024417
                 851,            0.018805,           0.0068924,                   0,             0.98029,             0.97151,             0.98324,             0.82327,            0.016912,           0.0060928,                   0,            0.002436,            0.002436,            0.002436
                 852,            0.018048,           0.0073578,                   0,             0.98173,             0.97151,             0.97905,             0.82624,             0.01691,           0.0060962,                   0,           0.0024303,           0.0024303,           0.0024303
                 853,            0.019694,           0.0068166,                   0,             0.98181,             0.97151,             0.98274,             0.82871,            0.016852,           0.0060704,                   0,           0.0024246,           0.0024246,           0.0024246
                 854,            0.018926,           0.0068086,                   0,             0.98329,             0.97151,             0.98256,             0.82947,            0.016786,           0.0060504,                   0,            0.002419,            0.002419,            0.002419
                 855,            0.019603,           0.0076845,                   0,             0.98928,              0.9685,             0.98514,             0.82655,            0.016682,           0.0060152,                   0,           0.0024134,           0.0024134,           0.0024134
                 856,            0.018366,            0.006718,                   0,             0.98033,             0.97137,             0.98457,              0.8297,            0.016684,             0.00601,                   0,           0.0024079,           0.0024079,           0.0024079
                 857,            0.018921,           0.0070647,                   0,             0.98182,             0.97146,              0.9846,             0.82885,            0.016708,           0.0060102,                   0,           0.0024024,           0.0024024,           0.0024024
                 858,            0.018784,           0.0073827,                   0,             0.98326,             0.97001,             0.98375,             0.83194,            0.016726,           0.0060332,                   0,           0.0023969,           0.0023969,           0.0023969
                 859,            0.018436,           0.0069646,                   0,             0.98328,             0.96999,             0.98371,             0.82984,            0.016747,           0.0060222,                   0,           0.0023915,           0.0023915,           0.0023915
                 860,            0.019555,            0.006927,                   0,             0.98477,             0.97001,             0.98468,             0.82704,             0.01668,           0.0060356,                   0,           0.0023861,           0.0023861,           0.0023861
                 861,            0.018096,           0.0070989,                   0,              0.9848,             0.97451,             0.98768,             0.82689,            0.016703,           0.0060359,                   0,           0.0023807,           0.0023807,           0.0023807
                 862,            0.018589,           0.0072301,                   0,             0.98483,             0.97299,             0.98756,             0.82545,            0.016703,           0.0060191,                   0,           0.0023754,           0.0023754,           0.0023754
                 863,            0.018736,           0.0063155,                   0,              0.9878,             0.97145,              0.9875,             0.82621,            0.016707,           0.0060574,                   0,           0.0023701,           0.0023701,           0.0023701
                 864,            0.018546,           0.0072382,                   0,              0.9893,             0.96988,             0.98757,             0.82585,            0.016681,           0.0060226,                   0,           0.0023648,           0.0023648,           0.0023648
                 865,            0.017692,           0.0065367,                   0,             0.98626,             0.97151,              0.9874,             0.82714,            0.016679,           0.0060339,                   0,           0.0023596,           0.0023596,           0.0023596
                 866,            0.018442,           0.0071797,                   0,             0.98925,             0.97001,             0.98738,             0.82402,            0.016723,           0.0060448,                   0,           0.0023544,           0.0023544,           0.0023544
                 867,            0.018748,           0.0072209,                   0,              0.9863,             0.97301,             0.98727,             0.82545,            0.016793,           0.0060779,                   0,           0.0023492,           0.0023492,           0.0023492
                 868,             0.01868,           0.0071319,                   0,              0.9833,             0.97151,             0.98634,             0.82613,            0.016813,           0.0060922,                   0,           0.0023441,           0.0023441,           0.0023441
                 869,            0.019827,           0.0070757,                   0,             0.98336,             0.97449,             0.98656,             0.82453,            0.016823,           0.0060669,                   0,            0.002339,            0.002339,            0.002339
                 870,            0.018514,           0.0069647,                   0,             0.98472,             0.97001,             0.98644,             0.82027,            0.016822,           0.0060575,                   0,            0.002334,            0.002334,            0.002334
                 871,            0.018311,           0.0065146,                   0,              0.9863,             0.97151,             0.98652,             0.82247,            0.016818,           0.0060303,                   0,            0.002329,            0.002329,            0.002329
                 872,              0.0183,           0.0069692,                   0,             0.98485,             0.97449,             0.98759,             0.82426,            0.016815,           0.0059954,                   0,            0.002324,            0.002324,            0.002324
                 873,            0.018339,            0.007374,                   0,              0.9863,             0.97301,             0.98766,             0.82646,            0.016744,           0.0059738,                   0,           0.0023191,           0.0023191,           0.0023191
                 874,            0.018949,           0.0070652,                   0,             0.98029,             0.97001,             0.98604,             0.82621,             0.01664,           0.0059593,                   0,           0.0023142,           0.0023142,           0.0023142
                 875,            0.018279,             0.00629,                   0,              0.9863,             0.97147,             0.98679,             0.82603,            0.016585,           0.0059162,                   0,           0.0023093,           0.0023093,           0.0023093
                 876,            0.018839,           0.0074523,                   0,              0.9863,             0.97148,             0.98752,             0.82846,            0.016622,           0.0059371,                   0,           0.0023045,           0.0023045,           0.0023045
                 877,            0.018326,           0.0067261,                   0,             0.98182,             0.97143,             0.98624,             0.82909,            0.016708,           0.0059479,                   0,           0.0022997,           0.0022997,           0.0022997
                 878,            0.017892,           0.0066617,                   0,             0.98326,             0.97001,             0.98661,             0.82598,            0.016728,           0.0059806,                   0,           0.0022949,           0.0022949,           0.0022949
                 879,            0.018173,           0.0068395,                   0,             0.99073,              0.9609,             0.98467,             0.82578,            0.016676,           0.0059537,                   0,           0.0022902,           0.0022902,           0.0022902
                 880,            0.017904,           0.0063053,                   0,             0.99205,             0.96102,             0.98495,             0.82561,            0.016658,           0.0059143,                   0,           0.0022855,           0.0022855,           0.0022855
                 881,            0.017798,           0.0068051,                   0,             0.99375,             0.96252,             0.98551,             0.82445,            0.016634,           0.0059197,                   0,           0.0022809,           0.0022809,           0.0022809
                 882,            0.019568,           0.0070092,                   0,             0.99061,             0.96102,             0.98361,             0.82682,            0.016572,           0.0058917,                   0,           0.0022763,           0.0022763,           0.0022763
